circuit_key,algorithm,size,circuit_kind,config_id,scheme,k,subset_key,backends,backend_labels,weights,per_backend_shots,per_backend_last_stability_tvd,per_backend_stop_reason,per_backend_checks_performed,adaptive_shots_total,reference_shots_total,shots_saved,ssr,parallel_ssr,tvd,diversity_global,diversity_on_circuit
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,uniform,3,fake_kyiv+fake_marrakesh+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""torino""]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","{""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_torino"": 20000}","{""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_torino"": 0.007406675062972757}","{""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_torino"": 397}",60000,60000,0,0.0,0.0,0.0,0.18263263888888895,0.49601666666662775
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,shot_proportional,3,fake_kyiv+fake_marrakesh+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""torino""]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","{""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_torino"": 20000}","{""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_torino"": 0.007406675062972757}","{""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_torino"": 397}",60000,60000,0,0.0,0.0,0.0,0.18263263888888895,0.49601666666662775
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,confidence,3,fake_kyiv+fake_marrakesh+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""torino""]","[0.3319802996367999, 0.3347184568213021, 0.333301243541898]","{""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_torino"": 20000}","{""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_torino"": 0.007406675062972757}","{""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_torino"": 397}",60000,60000,0,0.0,0.0,0.0,0.18263263888888895,0.49601666666662775
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,uniform,3,fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""sherbrooke"", ""torino""]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","{""fake_kyiv"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_kyiv"": 0.007436146095718315, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_kyiv"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_kyiv"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",60000,60000,0,0.0,0.0,0.0,0.14817361111111127,0.48358333333328957
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,shot_proportional,3,fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""sherbrooke"", ""torino""]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","{""fake_kyiv"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_kyiv"": 0.007436146095718315, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_kyiv"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_kyiv"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",60000,60000,0,0.0,0.0,0.0,0.14817361111111127,0.48358333333328957
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,confidence,3,fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""sherbrooke"", ""torino""]","[0.3327509239298328, 0.33317414193442235, 0.3340749341357449]","{""fake_kyiv"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_kyiv"": 0.007436146095718315, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_kyiv"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_kyiv"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",60000,60000,0,0.0,0.0,0.0,0.14817361111111127,0.48358333333328957
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,uniform,3,fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""marrakesh"", ""sherbrooke"", ""torino""]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","{""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_marrakesh"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",60000,60000,0,0.0,0.0,0.0,0.17832361111111117,0.4880166666666252
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,shot_proportional,3,fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""marrakesh"", ""sherbrooke"", ""torino""]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","{""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_marrakesh"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",60000,60000,0,0.0,0.0,0.0,0.17832361111111117,0.4880166666666252
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,confidence,3,fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""marrakesh"", ""sherbrooke"", ""torino""]","[0.3345771856644694, 0.33226224380191555, 0.3331605705336149]","{""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_marrakesh"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",60000,60000,0,0.0,0.0,0.0,0.17832361111111117,0.4880166666666252
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,uniform,4,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke""]","[0.25, 0.25, 0.25, 0.25]","{""fake_fez"": 20000, ""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636}","{""fake_fez"": ""max_budget"", ""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget""}","{""fake_fez"": 397, ""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_sherbrooke"": 397}",80000,80000,0,0.0,0.0,0.0,0.17791064814814825,0.4909249999999598
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,shot_proportional,4,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke""]","[0.25, 0.25, 0.25, 0.25]","{""fake_fez"": 20000, ""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636}","{""fake_fez"": ""max_budget"", ""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget""}","{""fake_fez"": 397, ""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_sherbrooke"": 397}",80000,80000,0,0.0,0.0,0.0,0.17791064814814825,0.4909249999999598
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,confidence,4,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke""]","[0.25007403578647697, 0.2491845900009462, 0.2512398522442925, 0.24950152196828432]","{""fake_fez"": 20000, ""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636}","{""fake_fez"": ""max_budget"", ""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget""}","{""fake_fez"": 397, ""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_sherbrooke"": 397}",80000,80000,0,0.0,0.0,0.0,0.17791064814814825,0.4909249999999598
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,uniform,4,fake_fez+fake_kyiv+fake_marrakesh+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""torino""]","[0.25, 0.25, 0.25, 0.25]","{""fake_fez"": 20000, ""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_torino"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_torino"": 0.007406675062972757}","{""fake_fez"": ""max_budget"", ""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_fez"": 397, ""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_torino"": 397}",80000,80000,0,0.0,0.0,0.0,0.1704487268518519,0.4843416666666262
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,shot_proportional,4,fake_fez+fake_kyiv+fake_marrakesh+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""torino""]","[0.25, 0.25, 0.25, 0.25]","{""fake_fez"": 20000, ""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_torino"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_torino"": 0.007406675062972757}","{""fake_fez"": ""max_budget"", ""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_fez"": 397, ""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_torino"": 397}",80000,80000,0,0.0,0.0,0.0,0.1704487268518519,0.4843416666666262
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,confidence,4,fake_fez+fake_kyiv+fake_marrakesh+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""torino""]","[0.2499054572539844, 0.2490166110567507, 0.25107048781802654, 0.2500074438712384]","{""fake_fez"": 20000, ""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_torino"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_torino"": 0.007406675062972757}","{""fake_fez"": ""max_budget"", ""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_fez"": 397, ""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_torino"": 397}",80000,80000,0,0.0,0.0,0.0,0.1704487268518519,0.4843416666666262
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,uniform,4,fake_fez+fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]","{""fake_fez"": 20000, ""fake_kyiv"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_kyiv"": 0.007436146095718315, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_fez"": ""max_budget"", ""fake_kyiv"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_fez"": 397, ""fake_kyiv"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",80000,80000,0,0.0,0.0,0.0,0.16236377314814823,0.48218333333328994
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,shot_proportional,4,fake_fez+fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]","{""fake_fez"": 20000, ""fake_kyiv"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_kyiv"": 0.007436146095718315, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_fez"": ""max_budget"", ""fake_kyiv"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_fez"": 397, ""fake_kyiv"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",80000,80000,0,0.0,0.0,0.0,0.16236377314814823,0.48218333333328994
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,confidence,4,fake_fez+fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""sherbrooke"", ""torino""]","[0.25034033808575606, 0.24944994513489072, 0.24976721460112733, 0.2504425021782258]","{""fake_fez"": 20000, ""fake_kyiv"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_kyiv"": 0.007436146095718315, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_fez"": ""max_budget"", ""fake_kyiv"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_fez"": 397, ""fake_kyiv"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",80000,80000,0,0.0,0.0,0.0,0.16236377314814823,0.48218333333328994
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,uniform,4,fake_fez+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]","{""fake_fez"": 20000, ""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_fez"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_fez"": 397, ""fake_marrakesh"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",80000,80000,0,0.0,0.0,0.0,0.1671684027777778,0.47789166666662514
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,shot_proportional,4,fake_fez+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]","{""fake_fez"": 20000, ""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_fez"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_fez"": 397, ""fake_marrakesh"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",80000,80000,0,0.0,0.0,0.0,0.1671684027777778,0.47789166666662514
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,confidence,4,fake_fez+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.2498263326778805, 0.2509909943722287, 0.2492543859455592, 0.24992828700433162]","{""fake_fez"": 20000, ""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_fez"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_fez"": 397, ""fake_marrakesh"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",80000,80000,0,0.0,0.0,0.0,0.1671684027777778,0.47789166666662514
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,uniform,4,fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]","{""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",80000,80000,0,0.0,0.0,0.0,0.1743983796296297,0.49273333333329283
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,shot_proportional,4,fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]","{""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",80000,80000,0,0.0,0.0,0.0,0.1743983796296297,0.49273333333329283
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,confidence,4,fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.24915916195944876, 0.25121421447355935, 0.24947606158546426, 0.2501505619815277]","{""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",80000,80000,0,0.0,0.0,0.0,0.1743983796296297,0.49273333333329283
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,uniform,5,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.2, 0.2, 0.2, 0.2, 0.2]","{""fake_fez"": 20000, ""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_fez"": ""max_budget"", ""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_fez"": 397, ""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",100000,100000,0,0.0,0.0,0.0,0.1704579861111112,0.4856149999999587
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,shot_proportional,5,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.2, 0.2, 0.2, 0.2, 0.2]","{""fake_fez"": 20000, ""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_fez"": ""max_budget"", ""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_fez"": 397, ""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",100000,100000,0,0.0,0.0,0.0,0.1704579861111112,0.4856149999999587
qnn_14_circuit,qnn,14,circuit,b50_lb3_k5_eps0p005,confidence,5,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.2000310496630012, 0.19931959325954648, 0.20096357146214697, 0.1995731031207323, 0.20011268249457304]","{""fake_fez"": 20000, ""fake_kyiv"": 20000, ""fake_marrakesh"": 20000, ""fake_sherbrooke"": 20000, ""fake_torino"": 20000}","{""fake_fez"": 0.007409697732997943, ""fake_kyiv"": 0.007436146095718315, ""fake_marrakesh"": 0.007375314861461433, ""fake_sherbrooke"": 0.007426700251889636, ""fake_torino"": 0.007406675062972757}","{""fake_fez"": ""max_budget"", ""fake_kyiv"": ""max_budget"", ""fake_marrakesh"": ""max_budget"", ""fake_sherbrooke"": ""max_budget"", ""fake_torino"": ""max_budget""}","{""fake_fez"": 397, ""fake_kyiv"": 397, ""fake_marrakesh"": 397, ""fake_sherbrooke"": 397, ""fake_torino"": 397}",100000,100000,0,0.0,0.0,0.0,0.1704579861111112,0.4856149999999587
qnn_15_circuit,qnn,15,circuit,b50_lb3_k5_eps0p005,uniform,1,fake_fez,"[""fake_fez""]","[""fez""]",[1.0],"{""fake_fez"": 20000}","{""fake_fez"": 0.007442569269522177}","{""fake_fez"": ""max_budget""}","{""fake_fez"": 397}",20000,20000,0,0.0,0.0,0.0,,
qnn_15_circuit,qnn,15,circuit,b50_lb3_k5_eps0p005,shot_proportional,1,fake_fez,"[""fake_fez""]","[""fez""]",[1.0],"{""fake_fez"": 20000}","{""fake_fez"": 0.007442569269522177}","{""fake_fez"": ""max_budget""}","{""fake_fez"": 397}",20000,20000,0,0.0,0.0,0.0,,
qnn_15_circuit,qnn,15,circuit,b50_lb3_k5_eps0p005,confidence,1,fake_fez,"[""fake_fez""]","[""fez""]",[1.0],"{""fake_fez"": 20000}","{""fake_fez"": 0.007442569269522177}","{""fake_fez"": ""max_budget""}","{""fake_fez"": 397}",20000,20000,0,0.0,0.0,0.0,,
qnn_15_circuit,qnn,15,circuit,b50_lb3_k5_eps0p005,uniform,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",[1.0],"{""fake_kyiv"": 20000}","{""fake_kyiv"": 0.007463727959698273}","{""fake_kyiv"": ""max_budget""}","{""fake_kyiv"": 397}",20000,20000,0,0.0,0.0,0.0,,
qnn_15_circuit,qnn,15,circuit,b50_lb3_k5_eps0p005,shot_proportional,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",[1.0],"{""fake_kyiv"": 20000}","{""fake_kyiv"": 0.007463727959698273}","{""fake_kyiv"": ""max_budget""}","{""fake_kyiv"": 397}",20000,20000,0,0.0,0.0,0.0,,
