split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p1,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk,train_selection_risk_detail_json,selection_target_tvd,selection_risk_group,selection_risk_aggregation,selection_objective,selection_relaxed
stratified_size_rep052,stratified_size,52,b50_lb3_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.021569598491570502,0.0275985648456584,0.03669185322299617,0.0487676470588226,0.29,1.0,1.0,0.765,0.024374999999999925,0.765,13725.0,4700.0,0.0446499459193702,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.0446499459193702, ""15"": 0.038338547981943666, ""4"": 0.026675692307692258, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep052,stratified_size,52,b50_lb3_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.021569598491570502,0.0275985648456584,0.03669185322299617,0.0487676470588226,0.29,1.0,1.0,0.765,0.024374999999999925,0.765,13725.0,4700.0,0.0446499459193702,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.0446499459193702, ""15"": 0.038338547981943666, ""4"": 0.026675692307692258, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep052,stratified_size,52,b50_lb3_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.021569598491570502,0.0275985648456584,0.03669185322299617,0.0487676470588226,0.29,1.0,1.0,0.765,0.024374999999999925,0.765,13725.0,4700.0,0.0446499459193702,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.0446499459193702, ""15"": 0.038338547981943666, ""4"": 0.026675692307692258, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep052,stratified_size,52,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.02119959290956535,0.0274480040527981,0.036711869892360464,0.0487676470588226,0.2866666666666667,1.0,1.0,0.76875,0.024374999999999925,0.76875,13200.0,4625.0,0.04494450210908034,"{""10"": 0.03316349397590344, ""11"": 0.036067426031280755, ""12"": 0.03794981459711218, ""13"": 0.03827378905419623, ""14"": 0.04494450210908034, ""15"": 0.03724286646431822, ""4"": 0.02697905189786092, ""5"": 0.0250621806556657, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.030403297252284862, ""9"": 0.03331157034604539}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep052,stratified_size,52,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.0216972223540578,0.027840334302325475,0.03706848048715534,0.0487676470588226,0.29,1.0,1.0,0.76875,0.024374999999999925,0.76875,13200.0,4625.0,0.046328715771135294,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03925710659422953, ""14"": 0.046328715771135294, ""15"": 0.039816611491107275, ""4"": 0.026675692307692258, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep052,stratified_size,52,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.021692090806019353,0.027816851551226502,0.03705629697291356,0.0487676470588226,0.29,1.0,1.0,0.76875,0.024374999999999925,0.76875,13200.0,4625.0,0.046258332778332016,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03924392266643705, ""14"": 0.046258332778332016, ""15"": 0.039709525613605766, ""4"": 0.026675692307692258, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep052,stratified_size,52,b50_lb2_k3_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.01774020028188265,0.02574040882232455,0.040423436885867824,0.0619804878048797,0.19333333333333333,0.98,1.0,0.684375,0.1225,0.67375,16912.5,6525.0,0.048764937601934594,"{""10"": 0.03517779718762084, ""11"": 0.039000491493893, ""12"": 0.042435910267818136, ""13"": 0.048764937601934594, ""14"": 0.0457221530937248, ""15"": 0.047603067824371494, ""4"": 0.022629418394527676, ""5"": 0.02375652857690828, ""6"": 0.02938999999999992, ""7"": 0.03302056697967428, ""8"": 0.03557085354896671, ""9"": 0.03287253030753184}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep052,stratified_size,52,b50_lb2_k3_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.01773985004136755,0.026131778270679223,0.04041794643347138,0.0619804878048797,0.19666666666666666,0.98,1.0,0.684375,0.1225,0.67375,16912.5,6525.0,0.048751776671815836,"{""10"": 0.03495547884248084, ""11"": 0.03901065848457448, ""12"": 0.04231156977718678, ""13"": 0.048751776671815836, ""14"": 0.046698903068369754, ""15"": 0.04748862231280205, ""4"": 0.022566666666666613, ""5"": 0.02375652857690828, ""6"": 0.02938999999999992, ""7"": 0.03302056697967428, ""8"": 0.03557085354896671, ""9"": 0.032885214699923115}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep052,stratified_size,52,b50_lb2_k3_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.0175909715386471,0.025779260527388926,0.04040228018415945,0.0619804878048797,0.19,0.98,1.0,0.684375,0.1225,0.67375,16912.5,6525.0,0.048761206465654794,"{""10"": 0.03515798377505316, ""11"": 0.03897938407175814, ""12"": 0.04240567029588334, ""13"": 0.048761206465654794, ""14"": 0.0457581466144592, ""15"": 0.047594383086064874, ""4"": 0.022654983974358937, ""5"": 0.02375652857690828, ""6"": 0.02938999999999992, ""7"": 0.03302056697967428, ""8"": 0.03557085354896671, ""9"": 0.03287361694111191}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep053,stratified_size,53,b50_lb3_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.021477755376344047,0.027616891960086275,0.03830122892058643,0.0487676470588226,0.29,1.0,1.0,0.73375,0.022187499999999902,0.73375,14875.0,5325.0,0.04563150557113503,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045355961615364114, ""15"": 0.04563150557113503, ""4"": 0.026664245001067337, ""5"": 0.026804534083802393, ""6"": 0.02903424242424235, ""7"": 0.030661720154043615, ""8"": 0.030305336409964138, ""9"": 0.03100602970002962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep053,stratified_size,53,b50_lb3_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.021477755376344047,0.027616891960086275,0.03830122892058643,0.0487676470588226,0.29,1.0,1.0,0.73375,0.022187499999999902,0.73375,14875.0,5325.0,0.04563150557113503,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045355961615364114, ""15"": 0.04563150557113503, ""4"": 0.026664245001067337, ""5"": 0.026804534083802393, ""6"": 0.02903424242424235, ""7"": 0.030661720154043615, ""8"": 0.030305336409964138, ""9"": 0.03100602970002962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep053,stratified_size,53,b50_lb3_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.021477755376344047,0.027616891960086275,0.03830122892058643,0.0487676470588226,0.29,1.0,1.0,0.73375,0.022187499999999902,0.73375,14875.0,5325.0,0.04563150557113503,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045355961615364114, ""15"": 0.04563150557113503, ""4"": 0.026664245001067337, ""5"": 0.026804534083802393, ""6"": 0.02903424242424235, ""7"": 0.030661720154043615, ""8"": 0.030305336409964138, ""9"": 0.03100602970002962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep053,stratified_size,53,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.0210722376569306,0.027598952164844925,0.03786886287783073,0.0487676470588226,0.2866666666666667,1.0,1.0,0.73375,0.022187499999999902,0.73375,14675.0,5325.0,0.045395667725050305,"{""10"": 0.03316349397590344, ""11"": 0.036067426031280755, ""12"": 0.03794981459711218, ""13"": 0.03827378905419623, ""14"": 0.04466025928988801, ""15"": 0.045395667725050305, ""4"": 0.0266499759194632, ""5"": 0.026804534083802393, ""6"": 0.029050067710630113, ""7"": 0.030690861876229717, ""8"": 0.03033850233123042, ""9"": 0.03098062967682072}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep053,stratified_size,53,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.021477755376344047,0.02791923660262875,0.038639859388971874,0.0487676470588226,0.29,1.0,1.0,0.73375,0.022187499999999902,0.73375,14675.0,5325.0,0.04650521969513378,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03925710659422953, ""14"": 0.04650521969513378, ""15"": 0.04574043786561663, ""4"": 0.026664245001067337, ""5"": 0.026804534083802393, ""6"": 0.02903424242424235, ""7"": 0.030661720154043615, ""8"": 0.030305336409964138, ""9"": 0.03100602970002962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep053,stratified_size,53,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.021477755376344047,0.0278239706037285,0.038639859388971874,0.0487676470588226,0.29,1.0,1.0,0.73375,0.022187499999999902,0.73375,14675.0,5325.0,0.0464348367023305,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03924392266643705, ""14"": 0.0464348367023305, ""15"": 0.04571281121448987, ""4"": 0.026664245001067337, ""5"": 0.026804534083802393, ""6"": 0.02903424242424235, ""7"": 0.030661720154043615, ""8"": 0.030305336409964138, ""9"": 0.03100602970002962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep053,stratified_size,53,b50_lb3_k1_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.01446677588595005,0.0203153915732025,0.033150843373493964,0.0487676470588226,0.37666666666666665,1.0,1.0,0.61625,0.0,0.5925,20000.0,8150.0,0.04444857560869271,"{""10"": 0.03316349397590344, ""11"": 0.03084157380608076, ""12"": 0.033099904134307044, ""13"": 0.03248620758855099, ""14"": 0.03813406640600479, ""15"": 0.04444857560869271, ""4"": 0.02596470085470079, ""5"": 0.026804534083802393, ""6"": 0.02885718360071295, ""7"": 0.030661720154043615, ""8"": 0.02723333333333326, ""9"": 0.022358306604227957}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep053,stratified_size,53,b50_lb3_k1_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.01413886296322825,0.02027960008349305,0.033150843373493964,0.0487676470588226,0.37333333333333335,1.0,1.0,0.61625,0.0,0.5925,20000.0,8150.0,0.044597747228768095,"{""10"": 0.03316349397590344, ""11"": 0.030875228771228818, ""12"": 0.03332071283442773, ""13"": 0.03315399669772126, ""14"": 0.0388283542414536, ""15"": 0.044597747228768095, ""4"": 0.02596470085470079, ""5"": 0.026804534083802393, ""6"": 0.02885718360071295, ""7"": 0.030661720154043615, ""8"": 0.02723333333333326, ""9"": 0.022369984276729538}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep053,stratified_size,53,b50_lb3_k1_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.014448051139242201,0.020177145616901197,0.033150843373493964,0.0487676470588226,0.37333333333333335,1.0,1.0,0.61625,0.0,0.5925,20000.0,8150.0,0.04446098531746419,"{""10"": 0.03316349397590344, ""11"": 0.030840362494331797, ""12"": 0.03308930043296372, ""13"": 0.03249092639815725, ""14"": 0.03810983537649286, ""15"": 0.04446098531746419, ""4"": 0.02596470085470079, ""5"": 0.026804534083802393, ""6"": 0.02885718360071295, ""7"": 0.030661720154043615, ""8"": 0.02723333333333326, ""9"": 0.022346890502117318}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep054,stratified_size,54,b50_lb3_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.02219945054945065,0.029326488360382076,0.03836130104330166,0.0487676470588226,0.27666666666666667,1.0,1.0,0.73125,0.14031249999999995,0.73125,14675.0,5375.0,0.04563150557113503,"{""10"": 0.033149493975903416, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045383793473771215, ""15"": 0.04563150557113503, ""4"": 0.026675692307692258, ""5"": 0.02671326603812257, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep054,stratified_size,54,b50_lb3_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.02219945054945065,0.029326488360382076,0.03836130104330166,0.0487676470588226,0.27666666666666667,1.0,1.0,0.73125,0.14031249999999995,0.73125,14675.0,5375.0,0.04563150557113503,"{""10"": 0.033149493975903416, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045383793473771215, ""15"": 0.04563150557113503, ""4"": 0.026675692307692258, ""5"": 0.02671326603812257, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep054,stratified_size,54,b50_lb3_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.02219945054945065,0.029326488360382076,0.03836130104330166,0.0487676470588226,0.27666666666666667,1.0,1.0,0.73125,0.14031249999999995,0.73125,14675.0,5375.0,0.04563150557113503,"{""10"": 0.033149493975903416, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045383793473771215, ""15"": 0.04563150557113503, ""4"": 0.026675692307692258, ""5"": 0.02671326603812257, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep054,stratified_size,54,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.02165971807521,0.02897135998977115,0.03798169470155803,0.0487676470588226,0.2733333333333333,1.0,1.0,0.73125,0.14031249999999995,0.73125,14575.0,5375.0,0.045395667725050305,"{""10"": 0.033119591706610316, ""11"": 0.036067426031280755, ""12"": 0.03794981459711218, ""13"": 0.03827378905419623, ""14"": 0.04494450210908034, ""15"": 0.045395667725050305, ""4"": 0.02697905189786092, ""5"": 0.026784523102609873, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.030403297252284862, ""9"": 0.03331157034604539}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep054,stratified_size,54,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.02219945054945065,0.02968793268975515,0.03945892698414713,0.0487676470588226,0.27666666666666667,1.0,1.0,0.73125,0.14031249999999995,0.73125,14575.0,5375.0,0.04650521969513378,"{""10"": 0.033149493975903416, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03925710659422953, ""14"": 0.04650521969513378, ""15"": 0.04574043786561663, ""4"": 0.026675692307692258, ""5"": 0.02671326603812257, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep054,stratified_size,54,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.02227730769230775,0.029593101288475247,0.0394581029886601,0.0487676470588226,0.27666666666666667,1.0,1.0,0.73125,0.14031249999999995,0.73125,14575.0,5375.0,0.0464348367023305,"{""10"": 0.033149493975903416, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03924392266643705, ""14"": 0.0464348367023305, ""15"": 0.04571281121448987, ""4"": 0.026675692307692258, ""5"": 0.02671326603812257, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep054,stratified_size,54,b50_lb3_k1_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.0141998584121754,0.020857996822372726,0.03371837222019748,0.0487676470588226,0.37666666666666665,1.0,1.0,0.61625,0.0,0.5925,20000.0,8150.0,0.04444857560869271,"{""10"": 0.031573791787543375, ""11"": 0.034049300455641716, ""12"": 0.033099904134307044, ""13"": 0.03248620758855099, ""14"": 0.04359136614171979, ""15"": 0.04444857560869271, ""4"": 0.025701920845831765, ""5"": 0.026509085365853648, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.026129999999999917, ""9"": 0.027466560277478378}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep054,stratified_size,54,b50_lb3_k1_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.0139447499977356,0.020699308636526123,0.034313216907411646,0.0487676470588226,0.37333333333333335,1.0,1.0,0.61625,0.0,0.5925,20000.0,8150.0,0.044597747228768095,"{""10"": 0.03155086059622156, ""11"": 0.034049300455641716, ""12"": 0.03332071283442773, ""13"": 0.03315399669772126, ""14"": 0.04373873911116607, ""15"": 0.044597747228768095, ""4"": 0.025548079685076202, ""5"": 0.026509085365853648, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.026129999999999917, ""9"": 0.02744872620933198}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep054,stratified_size,54,b50_lb3_k1_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.0141371023846563,0.020747637941217825,0.033646266854019606,0.0487676470588226,0.37333333333333335,1.0,1.0,0.61625,0.0,0.5925,20000.0,8150.0,0.04446098531746419,"{""10"": 0.03157439275488644, ""11"": 0.034049300455641716, ""12"": 0.03308930043296372, ""13"": 0.03249092639815725, ""14"": 0.04358910340361433, ""15"": 0.04446098531746419, ""4"": 0.025723382173382103, ""5"": 0.026509085365853648, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.026129999999999917, ""9"": 0.0274672761975962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep055,stratified_size,55,b50_lb3_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.02252339285714285,0.02860771627565965,0.03836130104330166,0.0487676470588226,0.25666666666666665,1.0,1.0,0.76625,0.170625,0.76625,12800.0,4675.0,0.04563150557113503,"{""10"": 0.03316349397590344, ""11"": 0.031780579251257234, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045383793473771215, ""15"": 0.04563150557113503, ""4"": 0.026675692307692258, ""5"": 0.026804534083802393, ""6"": 0.02903424242424235, ""7"": 0.03137397813288472, ""8"": 0.03020535410897194, ""9"": 0.03100602970002962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep055,stratified_size,55,b50_lb3_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.02252339285714285,0.02860771627565965,0.03836130104330166,0.0487676470588226,0.25666666666666665,1.0,1.0,0.76625,0.170625,0.76625,12800.0,4675.0,0.04563150557113503,"{""10"": 0.03316349397590344, ""11"": 0.031780579251257234, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045383793473771215, ""15"": 0.04563150557113503, ""4"": 0.026675692307692258, ""5"": 0.026804534083802393, ""6"": 0.02903424242424235, ""7"": 0.03137397813288472, ""8"": 0.03020535410897194, ""9"": 0.03100602970002962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep055,stratified_size,55,b50_lb3_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.02252339285714285,0.02860771627565965,0.03836130104330166,0.0487676470588226,0.25666666666666665,1.0,1.0,0.76625,0.170625,0.76625,12800.0,4675.0,0.04563150557113503,"{""10"": 0.03316349397590344, ""11"": 0.031780579251257234, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045383793473771215, ""15"": 0.04563150557113503, ""4"": 0.026675692307692258, ""5"": 0.026804534083802393, ""6"": 0.02903424242424235, ""7"": 0.03137397813288472, ""8"": 0.03020535410897194, ""9"": 0.03100602970002962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep055,stratified_size,55,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.022433782038582248,0.028431874509953076,0.03798169470155803,0.0487676470588226,0.25333333333333335,1.0,1.0,0.77125,0.174375,0.77125,12575.0,4575.0,0.045395667725050305,"{""10"": 0.03316349397590344, ""11"": 0.031954151431797036, ""12"": 0.03794981459711218, ""13"": 0.03827378905419623, ""14"": 0.04494450210908034, ""15"": 0.045395667725050305, ""4"": 0.02697905189786092, ""5"": 0.026804534083802393, ""6"": 0.029050067710630113, ""7"": 0.03137397813288472, ""8"": 0.03026080909452988, ""9"": 0.03098062967682072}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep055,stratified_size,55,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.02267797619047615,0.029034418720318225,0.03945892698414713,0.0487676470588226,0.25666666666666665,1.0,1.0,0.77125,0.174375,0.77125,12575.0,4575.0,0.04650521969513378,"{""10"": 0.03316349397590344, ""11"": 0.03198637992216121, ""12"": 0.038403211945158056, ""13"": 0.03925710659422953, ""14"": 0.04650521969513378, ""15"": 0.04574043786561663, ""4"": 0.026675692307692258, ""5"": 0.026804534083802393, ""6"": 0.02903424242424235, ""7"": 0.03137397813288472, ""8"": 0.03020535410897194, ""9"": 0.03100602970002962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep055,stratified_size,55,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.02267797619047615,0.029034418720318225,0.0394581029886601,0.0487676470588226,0.25666666666666665,1.0,1.0,0.77125,0.174375,0.77125,12575.0,4575.0,0.0464348367023305,"{""10"": 0.03316349397590344, ""11"": 0.031976661461638696, ""12"": 0.038403211945158056, ""13"": 0.03924392266643705, ""14"": 0.0464348367023305, ""15"": 0.04571281121448987, ""4"": 0.026675692307692258, ""5"": 0.026804534083802393, ""6"": 0.02903424242424235, ""7"": 0.03137397813288472, ""8"": 0.03020535410897194, ""9"": 0.03100602970002962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep055,stratified_size,55,b50_lb3_k1_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.014862194632228449,0.021275866829707876,0.03355839097945181,0.0487676470588226,0.3466666666666667,1.0,1.0,0.6546875,0.0,0.6275,18900.0,7450.0,0.04444857560869271,"{""10"": 0.03316349397590344, ""11"": 0.03133062299244595, ""12"": 0.033099904134307044, ""13"": 0.03471659415137196, ""14"": 0.04359136614171979, ""15"": 0.04444857560869271, ""4"": 0.02596470085470079, ""5"": 0.026804534083802393, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.026129999999999917, ""9"": 0.022358306604227957}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep055,stratified_size,55,b50_lb3_k1_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.01475109637410125,0.021237269452607302,0.034216153019100054,0.0487676470588226,0.3433333333333333,1.0,1.0,0.6546875,0.0,0.6275,18900.0,7450.0,0.044597747228768095,"{""10"": 0.03316349397590344, ""11"": 0.031266020789409286, ""12"": 0.03332071283442773, ""13"": 0.034828232894523775, ""14"": 0.04373873911116607, ""15"": 0.044597747228768095, ""4"": 0.02596470085470079, ""5"": 0.026804534083802393, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.026129999999999917, ""9"": 0.022369984276729538}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep055,stratified_size,55,b50_lb3_k1_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.014833309948816601,0.0212827781090692,0.03355066223547122,0.0487676470588226,0.3433333333333333,1.0,1.0,0.6546875,0.0,0.6275,18900.0,7450.0,0.04446098531746419,"{""10"": 0.03316349397590344, ""11"": 0.031341785628393924, ""12"": 0.03308930043296372, ""13"": 0.034715765998801836, ""14"": 0.04358910340361433, ""15"": 0.04446098531746419, ""4"": 0.02596470085470079, ""5"": 0.026804534083802393, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.026129999999999917, ""9"": 0.022346890502117318}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep056,stratified_size,56,b50_lb3_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.02252339285714285,0.029231271551724197,0.03706226117190988,0.0487676470588226,0.2866666666666667,1.0,1.0,0.7237499999999999,0.07749999999999997,0.7237499999999999,14875.0,5525.0,0.04563150557113503,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.0446499459193702, ""15"": 0.04563150557113503, ""4"": 0.025638495726495656, ""5"": 0.026804534083802393, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep056,stratified_size,56,b50_lb3_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.02252339285714285,0.029231271551724197,0.03706226117190988,0.0487676470588226,0.2866666666666667,1.0,1.0,0.7237499999999999,0.07749999999999997,0.7237499999999999,14875.0,5525.0,0.04563150557113503,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.0446499459193702, ""15"": 0.04563150557113503, ""4"": 0.025638495726495656, ""5"": 0.026804534083802393, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep056,stratified_size,56,b50_lb3_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.02252339285714285,0.029231271551724197,0.03706226117190988,0.0487676470588226,0.2866666666666667,1.0,1.0,0.7237499999999999,0.07749999999999997,0.7237499999999999,14875.0,5525.0,0.04563150557113503,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.0446499459193702, ""15"": 0.04563150557113503, ""4"": 0.025638495726495656, ""5"": 0.026804534083802393, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
