policy,scheme,k,subset_key,backends,backend_labels,median_tvd,mean_tvd,max_tvd,median_ssr,mean_ssr,median_parallel_ssr,mean_parallel_ssr,diversity_global,median_diversity_on_circuit,circuit_configs
hierarchical_local_aggregate,uniform,4,fake_fez+fake_kyiv+fake_marrakesh+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""torino""]",0.019174534161490675,0.01670326214674146,0.04338181818181993,0.75125,0.5732118055555556,0.75125,0.5731944444444445,0.1704487268518519,0.12744166666666656,72
hierarchical_local_aggregate,uniform,4,fake_fez+fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""sherbrooke"", ""torino""]",0.01877650273224035,0.016845332527330125,0.039271428571429005,0.72125,0.5629861111111112,0.72125,0.5629861111111112,0.16236377314814823,0.11736666666666634,72
hierarchical_local_aggregate,uniform,4,fake_fez+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""marrakesh"", ""sherbrooke"", ""torino""]",0.019784725643130715,0.016694025609424054,0.041975042662114076,0.7525,0.5732638888888889,0.7525,0.5732291666666667,0.1671684027777778,0.12207499999999973,72
hierarchical_local_aggregate,uniform,4,fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]",0.019442085118594736,0.016701607388274767,0.039175238853502,0.74,0.5640017361111112,0.7374999999999999,0.5637152777777777,0.1743983796296297,0.12940416666666638,72
hierarchical_local_aggregate,uniform,5,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]",0.019063840579710202,0.016696667041663026,0.04236730496454024,0.76625,0.5886597222222222,0.76625,0.5886458333333333,0.1704579861111112,0.12870749999999972,72
local_only_offline_aggregate,confidence,1,fake_fez,"[""fake_fez""]","[""fez""]",0.01900305250305252,0.01662097692274221,0.04323333333333302,0.58875,0.4645138888888889,0.58875,0.4645138888888889,,,72
local_only_offline_aggregate,confidence,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",0.018322080136402408,0.015913705535596238,0.04539782608695558,0.5237499999999999,0.4217013888888889,0.5237499999999999,0.4217013888888889,,,72
local_only_offline_aggregate,confidence,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",0.018404761904761924,0.016744210950908896,0.04066842105263122,0.6112500000000001,0.47881944444444446,0.6112500000000001,0.47881944444444446,,,72
local_only_offline_aggregate,confidence,1,fake_sherbrooke,"[""fake_sherbrooke""]","[""sherbrooke""]",0.01940015527950311,0.016634608664948418,0.04729042553191464,0.5137499999999999,0.4255555555555556,0.5137499999999999,0.4255555555555556,,,72
local_only_offline_aggregate,confidence,1,fake_torino,"[""fake_torino""]","[""torino""]",0.018707121186583527,0.016742805954955434,0.04338291139240463,0.52875,0.4334375,0.52875,0.4334375,,,72
local_only_offline_aggregate,confidence,2,fake_fez+fake_kyiv,"[""fake_fez"", ""fake_kyiv""]","[""fez"", ""kyiv""]",0.01434813310767108,0.012442226358341173,0.03580158255665795,0.5606249999999999,0.4431076388888889,0.5237499999999999,0.42083333333333334,0.19014999999999996,0.15639999999999893,72
