split_id,split_mode,repetition,bound_tau,bound_delta,bound,group_mode,calibration,test_trace_count,success_rate_all,uncovered_rate,success_rate_evaluable,success_rate_before_reference_cap,above_regular_budget_requested_rate,near_reference_cap_requested_rate,gap_uncovered_requested_rate,above_or_equal_reference_cap_requested_rate,reference_cap_rate,median_scaled_budget,mean_scaled_budget,median_scaled_tvd,mean_scaled_tvd,fallback_rate
backend_holdout_rep045,backend_holdout,45,0.05,0.05,weissman,size_algorithm,median,36,0.9444444444444444,0.0,0.9444444444444444,0.7777777777777778,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8972.222222222223,0.0310055555555556,0.02650246913580242,0.0
backend_holdout_rep045,backend_holdout,45,0.05,0.05,weissman,size_algorithm,p75,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9458.333333333334,0.02724444444444455,0.0238313271604938,0.0
backend_holdout_rep045,backend_holdout,45,0.05,0.05,weissman,size_algorithm,p90,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9458.333333333334,0.02724444444444455,0.0238313271604938,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,hoeffding,global,median,36,0.75,0.0,0.75,0.25,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,10500.0,10500.0,0.00392499999999995,0.03781388888888887,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,hoeffding,global,p75,36,0.8888888888888888,0.0,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,20000.0,13916.666666666666,0.0,0.011666666666666646,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,hoeffding,global,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.1388888888888889,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333334,20000.0,16833.333333333332,0.0,0.005116666666666658,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,hoeffding,size,median,36,0.8611111111111112,0.0,0.8611111111111112,0.5277777777777778,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11416.666666666666,0.01204999999999995,0.022074999999999966,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,hoeffding,size,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.6388888888888888,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12333.333333333334,0.008949999999999899,0.017621759259259247,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,hoeffding,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.008949999999999899,0.015313425925925911,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,hoeffding,size_algorithm,median,36,0.8888888888888888,0.0,0.8888888888888888,0.7222222222222222,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8847.222222222223,0.03018055555555585,0.0285462962962963,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,hoeffding,size_algorithm,p75,36,0.9166666666666666,0.0,0.9166666666666666,0.75,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9041.666666666666,0.0296305555555557,0.027157870370370384,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,hoeffding,size_algorithm,p90,36,0.9166666666666666,0.0,0.9166666666666666,0.75,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9041.666666666666,0.0296305555555557,0.027157870370370384,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,weissman,global,median,36,0.7222222222222222,0.0,0.7222222222222222,0.3888888888888889,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,10000.0,10333.333333333334,0.021725,0.030763888888888875,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,weissman,global,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.4722222222222222,0.5,0.0,0.0,0.5,0.5,15000.0,12666.666666666666,0.00392499999999995,0.014472222222222199,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,weissman,global,p90,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,17500.0,13750.0,0.00082499999999995,0.009997685185185158,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,weissman,size,median,36,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11666.666666666666,0.011974999999999951,0.019766666666666634,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,weissman,size,p75,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.008949999999999899,0.015313425925925911,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,weissman,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.008949999999999899,0.015313425925925911,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,weissman,size_algorithm,median,36,0.9166666666666666,0.0,0.9166666666666666,0.75,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9055.555555555555,0.0296305555555557,0.026728240740740743,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,weissman,size_algorithm,p75,36,0.9444444444444444,0.0,0.9444444444444444,0.7777777777777778,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9250.0,0.02838888888888895,0.02533981481481483,0.0
backend_holdout_rep046,backend_holdout,46,0.05,0.05,weissman,size_algorithm,p90,36,0.9444444444444444,0.0,0.9444444444444444,0.7777777777777778,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9250.0,0.02838888888888895,0.02533981481481483,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,hoeffding,global,median,36,0.75,0.0,0.75,0.25,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,10500.0,10500.0,0.0032,0.03568333333333331,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,hoeffding,global,p75,36,0.9166666666666666,0.0,0.9166666666666666,0.25,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,20000.0,13916.666666666666,0.0,0.010447222222222215,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,hoeffding,global,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.1388888888888889,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333334,20000.0,16833.333333333332,0.0,0.004611111111111105,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,hoeffding,size,median,36,0.8611111111111112,0.0,0.8611111111111112,0.5277777777777778,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11416.666666666666,0.01094999999999995,0.02094305555555553,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,hoeffding,size,p75,36,0.9166666666666666,0.0,0.9166666666666666,0.5833333333333334,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,12500.0,11833.333333333334,0.01094999999999995,0.0188458333333333,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,hoeffding,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.0087055555555555,0.014677932098765414,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,hoeffding,size_algorithm,median,36,0.8888888888888888,0.0,0.8888888888888888,0.7222222222222222,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8694.444444444445,0.03138611111111115,0.02802793209876541,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,hoeffding,size_algorithm,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9250.0,0.02674999999999995,0.024295216049382704,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,hoeffding,size_algorithm,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9250.0,0.02674999999999995,0.024295216049382704,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,weissman,global,median,36,0.6944444444444444,0.0,0.6944444444444444,0.3611111111111111,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,10000.0,10333.333333333334,0.01717499999999995,0.02769861111111109,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,weissman,global,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.4722222222222222,0.5,0.0,0.0,0.5,0.5,15000.0,12666.666666666666,0.00225,0.013165277777777758,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,weissman,global,p90,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,17500.0,13750.0,0.001375,0.009250462962962938,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,weissman,size,median,36,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11666.666666666666,0.0108583333333333,0.01911388888888886,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,weissman,size,p75,36,0.9444444444444444,0.0,0.9444444444444444,0.6111111111111112,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,12500.0,12083.333333333334,0.0108583333333333,0.01701666666666664,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,weissman,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.0087055555555555,0.014677932098765414,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,weissman,size_algorithm,median,36,0.9166666666666666,0.0,0.9166666666666666,0.75,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8902.777777777777,0.029011111111111147,0.026659876543209855,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,weissman,size_algorithm,p75,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9458.333333333334,0.02674999999999995,0.022927160493827144,0.0
backend_holdout_rep047,backend_holdout,47,0.05,0.05,weissman,size_algorithm,p90,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9458.333333333334,0.02674999999999995,0.022927160493827144,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,hoeffding,global,median,36,0.7777777777777778,0.0,0.7777777777777778,0.2777777777777778,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,10500.0,10500.0,0.0032,0.03529444444444443,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,hoeffding,global,p75,36,0.9166666666666666,0.0,0.9166666666666666,0.25,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,20000.0,13916.666666666666,0.0,0.01114444444444443,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,hoeffding,global,p90,36,1.0,0.0,1.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333334,20000.0,16833.333333333332,0.0,0.004422222222222214,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,hoeffding,size,median,36,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11416.666666666666,0.01027499999999995,0.02148148148148146,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,hoeffding,size,p75,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12333.333333333334,0.007974999999999951,0.01648148148148147,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,hoeffding,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.0067999999999999,0.01460509259259258,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,hoeffding,size_algorithm,median,36,0.9444444444444444,0.0,0.9444444444444444,0.7777777777777778,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8847.222222222223,0.0308805555555559,0.027008641975308653,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,hoeffding,size_algorithm,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9222.222222222223,0.0291166666666667,0.025004475308641985,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,hoeffding,size_algorithm,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9222.222222222223,0.0291166666666667,0.025004475308641985,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,weissman,global,median,36,0.75,0.0,0.75,0.4166666666666667,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,10000.0,10333.333333333334,0.014174999999999952,0.028550925925925896,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,weissman,global,p75,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,15000.0,12666.666666666666,0.00225,0.013163888888888867,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,weissman,global,p90,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,17500.0,13750.0,0.001375,0.00924166666666664,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,weissman,size,median,36,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11666.666666666666,0.01027499999999995,0.01960509259259257,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,weissman,size,p75,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.0067999999999999,0.01460509259259258,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,weissman,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.0067999999999999,0.01460509259259258,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,weissman,size_algorithm,median,36,0.9444444444444444,0.0,0.9444444444444444,0.7777777777777778,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9055.555555555555,0.030011111111111502,0.025622530864197537,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,weissman,size_algorithm,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9388.888888888889,0.0284222222222223,0.023851697530864205,0.0
backend_holdout_rep048,backend_holdout,48,0.05,0.05,weissman,size_algorithm,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9388.888888888889,0.0284222222222223,0.023851697530864205,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,hoeffding,global,median,36,0.7222222222222222,0.0,0.7222222222222222,0.2222222222222222,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,10500.0,10500.0,0.0032,0.037265277777777744,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,hoeffding,global,p75,36,0.8888888888888888,0.0,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,20000.0,13916.666666666666,0.0,0.011634722222222208,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,hoeffding,global,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.1388888888888889,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333334,20000.0,16833.333333333332,0.0,0.005423611111111105,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,hoeffding,size,median,36,0.8333333333333334,0.0,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11416.666666666666,0.01119999999999995,0.022524999999999972,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,hoeffding,size,p75,36,0.9166666666666666,0.0,0.9166666666666666,0.5833333333333334,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,12500.0,11833.333333333334,0.00962499999999995,0.020202777777777747,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,hoeffding,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.0073999999999999,0.014818981481481471,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,hoeffding,size_algorithm,median,36,0.8611111111111112,0.0,0.8611111111111112,0.6944444444444444,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8847.222222222223,0.03016111111111115,0.028130246913580244,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,hoeffding,size_algorithm,p75,36,0.8888888888888888,0.0,0.8888888888888888,0.7222222222222222,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8958.333333333334,0.0290750000000001,0.026927469135802466,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,hoeffding,size_algorithm,p90,36,0.8888888888888888,0.0,0.8888888888888888,0.7222222222222222,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8958.333333333334,0.0290750000000001,0.026927469135802466,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,weissman,global,median,36,0.6944444444444444,0.0,0.6944444444444444,0.3611111111111111,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,10000.0,10333.333333333334,0.016599999999999948,0.030095833333333304,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,weissman,global,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.4722222222222222,0.5,0.0,0.0,0.5,0.5,15000.0,12666.666666666666,0.00237499999999995,0.014423611111111092,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,weissman,global,p90,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,17500.0,13750.0,0.00179999999999995,0.009289814814814787,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,weissman,size,median,36,0.8611111111111112,0.0,0.8611111111111112,0.5277777777777778,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11666.666666666666,0.008866666666666651,0.019595833333333305,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,weissman,size,p75,36,0.9444444444444444,0.0,0.9444444444444444,0.6111111111111112,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,12500.0,12083.333333333334,0.0085416666666666,0.01727361111111108,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,weissman,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.0073999999999999,0.014818981481481471,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,weissman,size_algorithm,median,36,0.8611111111111112,0.0,0.8611111111111112,0.6944444444444444,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9055.555555555555,0.029013888888889047,0.026253858024691358,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,weissman,size_algorithm,p75,36,0.8888888888888888,0.0,0.8888888888888888,0.7222222222222222,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9125.0,0.02873888888888895,0.02564969135802469,0.0
backend_holdout_rep049,backend_holdout,49,0.05,0.05,weissman,size_algorithm,p90,36,0.8888888888888888,0.0,0.8888888888888888,0.7222222222222222,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9125.0,0.02873888888888895,0.02564969135802469,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,hoeffding,global,median,36,0.7777777777777778,0.0,0.7777777777777778,0.2777777777777778,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,10500.0,10500.0,0.00319999999999995,0.03646666666666664,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,hoeffding,global,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.3055555555555556,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,20000.0,13916.666666666666,0.0,0.011273611111111092,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,hoeffding,global,p90,36,1.0,0.0,1.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333334,20000.0,16833.333333333332,0.0,0.005138888888888877,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,hoeffding,size,median,36,0.9444444444444444,0.0,0.9444444444444444,0.6111111111111112,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11416.666666666666,0.01252499999999995,0.021704166666666636,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,hoeffding,size,p75,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12333.333333333334,0.01114999999999995,0.01761820987654319,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,hoeffding,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.0079499999999999,0.01504459876543209,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,hoeffding,size_algorithm,median,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8847.222222222223,0.03155,0.027820061728395035,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,hoeffding,size_algorithm,p75,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9291.666666666666,0.0294055555555556,0.02545385802469134,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,hoeffding,size_algorithm,p90,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9291.666666666666,0.0294055555555556,0.02545385802469134,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,weissman,global,median,36,0.75,0.0,0.75,0.4166666666666667,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,10000.0,10333.333333333334,0.02079999999999995,0.030205555555555524,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,weissman,global,p75,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,15000.0,12666.666666666666,0.00319999999999995,0.014440277777777753,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,weissman,global,p90,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,17500.0,13750.0,0.00129999999999995,0.009591203703703678,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,weissman,size,median,36,0.9444444444444444,0.0,0.9444444444444444,0.6111111111111112,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11666.666666666666,0.01009999999999995,0.019130555555555526,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,weissman,size,p75,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.0079499999999999,0.01504459876543209,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,weissman,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.0079499999999999,0.01504459876543209,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,weissman,size_algorithm,median,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9055.555555555555,0.029219444444444548,0.025736728395061706,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,weissman,size_algorithm,p75,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9458.333333333334,0.02775555555555565,0.02397885802469134,0.0
backend_holdout_rep050,backend_holdout,50,0.05,0.05,weissman,size_algorithm,p90,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9458.333333333334,0.02775555555555565,0.02397885802469134,0.0
backend_holdout_rep051,backend_holdout,51,0.05,0.05,hoeffding,global,median,36,0.75,0.0,0.75,0.25,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,10500.0,10500.0,0.00517499999999995,0.03642361111111108,0.0
backend_holdout_rep051,backend_holdout,51,0.05,0.05,hoeffding,global,p75,36,0.9444444444444444,0.0,0.9444444444444444,0.2777777777777778,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,20000.0,13916.666666666666,0.0,0.011463888888888872,0.0
backend_holdout_rep051,backend_holdout,51,0.05,0.05,hoeffding,global,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.1388888888888889,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333334,20000.0,16833.333333333332,0.0,0.005540277777777769,0.0
backend_holdout_rep051,backend_holdout,51,0.05,0.05,hoeffding,size,median,36,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11416.666666666666,0.0130999999999999,0.022206481481481452,0.0
backend_holdout_rep051,backend_holdout,51,0.05,0.05,hoeffding,size,p75,36,0.9166666666666666,0.0,0.9166666666666666,0.5833333333333334,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,12500.0,11833.333333333334,0.01025833333333325,0.020213425925925895,0.0
backend_holdout_rep051,backend_holdout,51,0.05,0.05,hoeffding,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.0079499999999999,0.014818827160493816,0.0
backend_holdout_rep051,backend_holdout,51,0.05,0.05,hoeffding,size_algorithm,median,36,0.9166666666666666,0.0,0.9166666666666666,0.75,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8847.222222222223,0.03058055555555585,0.028967746913580235,0.0
backend_holdout_rep051,backend_holdout,51,0.05,0.05,hoeffding,size_algorithm,p75,36,0.9444444444444444,0.0,0.9444444444444444,0.7777777777777778,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9069.444444444445,0.0300805555555556,0.027296913580246895,0.0
backend_holdout_rep051,backend_holdout,51,0.05,0.05,hoeffding,size_algorithm,p90,36,0.9444444444444444,0.0,0.9444444444444444,0.7777777777777778,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9069.444444444445,0.0300805555555556,0.027296913580246895,0.0
