trace_id,algorithm,size,backend,strategy,strategy_family,shots,target_tvd,original_tvd_to_reference,original_success,boot_mean_tvd_independent_ref,boot_ci2p5_tvd_independent_ref,boot_ci50_tvd_independent_ref,boot_ci97p5_tvd_independent_ref,boot_p_success_independent_ref,boot_mean_tvd_to_phat,boot_ci97p5_tvd_to_phat,floor_mean_tvd_20k_vs_20k,floor_ci97p5_tvd_20k_vs_20k
qft_5_fake_torino,qft,5,fake_torino,Fixed-5k,fixed,5000,0.05,0.029750000000000006,True,0.035301400000000004,0.026392500000000003,0.035175,0.0449525,0.994,0.0317058,0.04070249999999999,0.022068800000000003,0.0284025
qft_5_fake_torino,qft,5,fake_torino,Fixed-10k,fixed,10000,0.05,0.01589999999999999,True,0.027419699999999998,0.020671250000000002,0.027399999999999997,0.03437625,1.0,0.0221253,0.02837625,0.022068800000000003,0.0284025
qft_5_fake_torino,qft,5,fake_torino,Fixed-18k,fixed,18000,0.05,0.006588888888888891,True,0.022827133333333333,0.016989583333333343,0.022941666666666673,0.02917597222222223,1.0,0.01651011111111111,0.021355833333333334,0.022068800000000003,0.0284025
qft_5_fake_torino,qft,5,fake_torino,StableShots,stable_shots,5750,0.05,0.025469565217391302,True,0.033501243478260875,0.025021141304347825,0.03336521739130434,0.043631902173913044,1.0,0.02932457391304348,0.03767999999999999,0.022068800000000003,0.0284025
qft_6_fake_fez,qft,6,fake_fez,Fixed-5k,fixed,5000,0.05,0.040000000000000015,True,0.0502358,0.040049999999999995,0.05015,0.0606525,0.488,0.045006,0.05387625,0.031613999999999996,0.0375525
qft_6_fake_fez,qft,6,fake_fez,Fixed-10k,fixed,10000,0.05,0.01955000000000001,True,0.039028400000000005,0.03187125,0.039125,0.04705749999999999,0.996,0.0317549,0.03843374999999999,0.031613999999999996,0.0375525
qft_6_fake_fez,qft,6,fake_fez,Fixed-18k,fixed,18000,0.05,0.007066666666666668,True,0.03267308888888889,0.02672333333333332,0.032663888888888895,0.03842652777777778,1.0,0.023636044444444445,0.02841694444444444,0.031613999999999996,0.0375525
qft_6_fake_fez,qft,6,fake_fez,StableShots,stable_shots,7850,0.05,0.026850000000000002,True,0.04225706815286624,0.034692181528662415,0.042107484076433124,0.050873654458598726,0.962,0.0358025,0.04292196656050954,0.031613999999999996,0.0375525
qft_6_fake_kyiv,qft,6,fake_kyiv,Fixed-5k,fixed,5000,0.05,0.03550000000000001,True,0.0503176,0.04087375,0.05025,0.059564999999999986,0.488,0.04489749999999999,0.05355999999999999,0.0316576,0.0373
qft_6_fake_kyiv,qft,6,fake_kyiv,Fixed-10k,fixed,10000,0.05,0.020149999999999998,True,0.0387167,0.032018750000000006,0.03855,0.0467525,0.998,0.0316823,0.03792625,0.0316576,0.0373
qft_6_fake_kyiv,qft,6,fake_kyiv,Fixed-18k,fixed,18000,0.05,0.0069833333333333344,True,0.032464433333333334,0.026594444444444445,0.032530555555555556,0.03892819444444444,1.0,0.023516488888888888,0.028200277777777776,0.0316576,0.0373
qft_6_fake_kyiv,qft,6,fake_kyiv,StableShots,stable_shots,8550,0.05,0.02072923976608188,True,0.04083160467836258,0.0331299269005848,0.04069254385964913,0.04824870614035087,0.994,0.03425707894736842,0.04058756578947369,0.0316576,0.0373
qft_6_fake_marrakesh,qft,6,fake_marrakesh,Fixed-5k,fixed,5000,0.05,0.041449999999999994,True,0.050093000000000006,0.04112375000000001,0.049975000000000006,0.05905,0.502,0.0447274,0.05378874999999999,0.031624099999999995,0.038378749999999996
qft_6_fake_marrakesh,qft,6,fake_marrakesh,Fixed-10k,fixed,10000,0.05,0.025450000000000014,True,0.038834900000000006,0.03192375,0.038825,0.046400000000000004,1.0,0.0316991,0.038557499999999995,0.031624099999999995,0.038378749999999996
qft_6_fake_marrakesh,qft,6,fake_marrakesh,Fixed-18k,fixed,18000,0.05,0.007794444444444443,True,0.03273078888888889,0.027215833333333335,0.032483333333333336,0.03904902777777777,1.0,0.023749700000000002,0.028701249999999994,0.031624099999999995,0.038378749999999996
qft_6_fake_marrakesh,qft,6,fake_marrakesh,StableShots,stable_shots,7600,0.05,0.030844736842105272,True,0.042795689473684215,0.035276513157894734,0.04259078947368421,0.050971842105263156,0.952,0.03646393157894737,0.043860657894736844,0.031624099999999995,0.038378749999999996
qft_6_fake_sherbrooke,qft,6,fake_sherbrooke,Fixed-5k,fixed,5000,0.05,0.03870000000000001,True,0.050255499999999995,0.04107125,0.050175,0.05985999999999999,0.488,0.0447447,0.052905,0.031703,0.037750000000000006
qft_6_fake_sherbrooke,qft,6,fake_sherbrooke,Fixed-10k,fixed,10000,0.05,0.026050000000000004,True,0.0387722,0.0318925,0.03885000000000001,0.04607625,1.0,0.0316284,0.03793124999999999,0.031703,0.037750000000000006
qft_6_fake_sherbrooke,qft,6,fake_sherbrooke,Fixed-18k,fixed,18000,0.05,0.007300000000000005,True,0.03262965555555556,0.027110972222222224,0.032525,0.03830666666666667,1.0,0.023660666666666667,0.02855347222222222,0.031703,0.037750000000000006
qft_6_fake_sherbrooke,qft,6,fake_sherbrooke,StableShots,stable_shots,8600,0.05,0.029706976744186077,True,0.04074094186046511,0.033867645348837204,0.04066627906976744,0.047697645348837206,0.988,0.03418696046511628,0.04030648255813953,0.031703,0.037750000000000006
qft_6_fake_torino,qft,6,fake_torino,Fixed-5k,fixed,5000,0.05,0.03819999999999999,True,0.0499504,0.0410925,0.05015,0.05853124999999999,0.492,0.0448455,0.0528525,0.031646799999999996,0.0375
qft_6_fake_torino,qft,6,fake_torino,Fixed-10k,fixed,10000,0.05,0.018650000000000003,True,0.038791,0.0319475,0.038775000000000004,0.046276250000000005,0.998,0.0316871,0.0380525,0.031646799999999996,0.0375
qft_6_fake_torino,qft,6,fake_torino,Fixed-18k,fixed,18000,0.05,0.007616666666666671,True,0.03248144444444445,0.026549861111111114,0.03244166666666666,0.038697916666666665,1.0,0.02363861111111111,0.02793625,0.031646799999999996,0.0375
qft_6_fake_torino,qft,6,fake_torino,StableShots,stable_shots,9200,0.05,0.022228260869565218,True,0.03986023913043478,0.03204293478260869,0.039850000000000003,0.047683206521739116,0.998,0.032795226086956515,0.03953826086956522,0.031646799999999996,0.0375
qft_7_fake_fez,qft,7,fake_fez,Fixed-5k,fixed,5000,0.05,0.05205000000000001,False,0.07107859999999999,0.061647499999999994,0.07120000000000001,0.08035499999999998,0.0,0.06375739999999999,0.07202625,0.044830400000000006,0.0508075
qft_7_fake_fez,qft,7,fake_fez,Fixed-10k,fixed,10000,0.05,0.030200000000000015,True,0.05486839999999999,0.048095,0.0548,0.0621525,0.07,0.044846399999999995,0.05092625,0.044830400000000006,0.0508075
qft_7_fake_fez,qft,7,fake_fez,Fixed-18k,fixed,18000,0.05,0.010594444444444445,True,0.04603648888888888,0.040781111111111115,0.045877777777777774,0.05221986111111111,0.874,0.033543833333333335,0.03809541666666666,0.044830400000000006,0.0508075
qft_7_fake_fez,qft,7,fake_fez,StableShots,stable_shots,11300,0.05,0.026326991150442475,True,0.05264885044247787,0.04650324115044248,0.05260221238938052,0.0590862610619469,0.218,0.04221180265486726,0.0472979646017699,0.044830400000000006,0.0508075
qft_7_fake_kyiv,qft,7,fake_kyiv,Fixed-5k,fixed,5000,0.05,0.061299999999999986,False,0.0709563,0.06145875,0.070825,0.08130499999999999,0.0,0.0635806,0.07408124999999999,0.0448375,0.05055
qft_7_fake_kyiv,qft,7,fake_kyiv,Fixed-10k,fixed,10000,0.05,0.033450000000000014,True,0.0552783,0.04802375,0.055150000000000005,0.063555,0.084,0.044928600000000006,0.051250000000000004,0.0448375,0.05055
qft_7_fake_kyiv,qft,7,fake_kyiv,Fixed-18k,fixed,18000,0.05,0.011638888888888888,True,0.04630536666666667,0.040743888888888885,0.046125,0.05198236111111111,0.89,0.03368223333333333,0.03812472222222222,0.0448375,0.05055
qft_7_fake_kyiv,qft,7,fake_kyiv,StableShots,stable_shots,11250,0.05,0.029977777777777794,True,0.053117599999999994,0.04605791666666666,0.0531611111111111,0.05984875,0.198,0.04246017777777778,0.04840097222222222,0.0448375,0.05055
qft_7_fake_marrakesh,qft,7,fake_marrakesh,Fixed-5k,fixed,5000,0.05,0.05275,False,0.0708921,0.062490000000000004,0.070775,0.0807525,0.0,0.0634078,0.07252874999999999,0.04509520000000001,0.0510025
qft_7_fake_marrakesh,qft,7,fake_marrakesh,Fixed-10k,fixed,10000,0.05,0.03109999999999999,True,0.054782399999999995,0.04817375000000001,0.0546,0.06185249999999999,0.084,0.0449875,0.05062625,0.04509520000000001,0.0510025
qft_7_fake_marrakesh,qft,7,fake_marrakesh,Fixed-18k,fixed,18000,0.05,0.010883333333333328,True,0.046461699999999995,0.03994430555555556,0.04632777777777777,0.05268166666666666,0.88,0.03365216666666667,0.038094444444444445,0.04509520000000001,0.0510025
qft_7_fake_marrakesh,qft,7,fake_marrakesh,StableShots,stable_shots,11300,0.05,0.02696194690265487,True,0.0533335628318584,0.046529878318584066,0.05324225663716813,0.060603462389380525,0.172,0.042337266371681406,0.047792699115044246,0.04509520000000001,0.0510025
qft_7_fake_sherbrooke,qft,7,fake_sherbrooke,Fixed-5k,fixed,5000,0.05,0.05349999999999999,False,0.0707722,0.0620975,0.07075000000000001,0.08033124999999999,0.0,0.0632688,0.07227625,0.04506,0.05072625
qft_7_fake_sherbrooke,qft,7,fake_sherbrooke,Fixed-10k,fixed,10000,0.05,0.035,True,0.0547296,0.04729749999999999,0.054599999999999996,0.06343125,0.112,0.044796800000000005,0.051052499999999994,0.04506,0.05072625
qft_7_fake_sherbrooke,qft,7,fake_sherbrooke,Fixed-18k,fixed,18000,0.05,0.009627777777777777,True,0.0462838,0.040266249999999996,0.046224999999999995,0.05245,0.888,0.03338616666666667,0.03776305555555556,0.04506,0.05072625
qft_7_fake_sherbrooke,qft,7,fake_sherbrooke,StableShots,stable_shots,11050,0.05,0.028056561085972844,True,0.05301552579185519,0.046315650452488685,0.053095135746606334,0.059926713800904974,0.204,0.04265755656108597,0.04836383484162896,0.04506,0.05072625
qft_7_fake_torino,qft,7,fake_torino,Fixed-5k,fixed,5000,0.05,0.06589999999999997,False,0.0713155,0.06289750000000001,0.07085,0.08052875,0.0,0.0637408,0.0715025,0.04497840000000001,0.05052625
qft_7_fake_torino,qft,7,fake_torino,Fixed-10k,fixed,10000,0.05,0.025500000000000002,True,0.055020799999999995,0.04782375,0.054849999999999996,0.06227625,0.088,0.0450562,0.0511025,0.04497840000000001,0.05052625
qft_7_fake_torino,qft,7,fake_torino,Fixed-18k,fixed,18000,0.05,0.010294444444444448,True,0.04638814444444445,0.041003333333333336,0.046330555555555555,0.05202541666666667,0.872,0.03373084444444444,0.037873888888888894,0.04497840000000001,0.05052625
qft_7_fake_torino,qft,7,fake_torino,StableShots,stable_shots,11950,0.05,0.02233765690376569,True,0.05198897154811716,0.04557386506276151,0.05184518828451883,0.05899112970711297,0.286,0.041219374895397495,0.047038378661087864,0.04497840000000001,0.05052625
qft_8_fake_fez,qft,8,fake_fez,Fixed-5k,fixed,5000,0.05,0.07605000000000003,False,0.10045070000000002,0.09157375,0.10067499999999999,0.110105,0.0,0.0898005,0.09802625,0.06371779999999999,0.0698525
qft_8_fake_fez,qft,8,fake_fez,Fixed-10k,fixed,10000,0.05,0.045899999999999996,True,0.07777069999999998,0.07044999999999998,0.077675,0.08512625,0.0,0.0634999,0.06975250000000001,0.06371779999999999,0.0698525
qft_8_fake_fez,qft,8,fake_fez,Fixed-18k,fixed,18000,0.05,0.015405555555555565,True,0.06536842222222222,0.05942722222222222,0.06529166666666666,0.07125847222222222,0.0,0.0473242,0.051708750000000005,0.06371779999999999,0.0698525
qft_8_fake_fez,qft,8,fake_fez,StableShots,stable_shots,16700,0.05,0.020032035928143725,True,0.06667302874251498,0.06080910179640719,0.06653517964071856,0.07234883982035929,0.0,0.04926298562874251,0.05401484281437126,0.06371779999999999,0.0698525
qft_8_fake_kyiv,qft,8,fake_kyiv,Fixed-5k,fixed,5000,0.05,0.07450000000000005,False,0.10026859999999999,0.09197375,0.1003,0.10960749999999998,0.0,0.0899097,0.09732874999999999,0.0635391,0.06939999999999999
qft_8_fake_kyiv,qft,8,fake_kyiv,Fixed-10k,fixed,10000,0.05,0.04360000000000002,True,0.0779705,0.07087125,0.07785,0.08492875,0.0,0.0635616,0.069,0.0635391,0.06939999999999999
qft_8_fake_kyiv,qft,8,fake_kyiv,Fixed-18k,fixed,18000,0.05,0.01492777777777778,True,0.06517717777777778,0.059652083333333335,0.06518888888888888,0.07140805555555554,0.0,0.047288666666666666,0.05148388888888889,0.0635391,0.06939999999999999
qft_8_fake_kyiv,qft,8,fake_kyiv,StableShots,stable_shots,17000,0.05,0.019138235294117647,True,0.06632434117647058,0.06054014705882353,0.06626764705882353,0.07197397058823529,0.0,0.04876909411764706,0.05273867647058823,0.0635391,0.06939999999999999
qft_8_fake_marrakesh,qft,8,fake_marrakesh,Fixed-5k,fixed,5000,0.05,0.07525000000000004,False,0.1008743,0.09179749999999999,0.100925,0.10949999999999999,0.0,0.0901156,0.09773124999999999,0.0636313,0.06962625
qft_8_fake_marrakesh,qft,8,fake_marrakesh,Fixed-10k,fixed,10000,0.05,0.04390000000000002,True,0.07791749999999999,0.07132375,0.07802500000000001,0.08565,0.0,0.0636056,0.06952625,0.0636313,0.06962625
qft_8_fake_marrakesh,qft,8,fake_marrakesh,Fixed-18k,fixed,18000,0.05,0.01516666666666667,True,0.06536554444444445,0.059726527777777774,0.06513333333333333,0.07141194444444444,0.0,0.04728608888888889,0.051995,0.0636313,0.06962625
qft_8_fake_marrakesh,qft,8,fake_marrakesh,StableShots,stable_shots,16900,0.05,0.01955650887573965,True,0.06628721834319526,0.060461471893491124,0.06609008875739646,0.0723185798816568,0.0,0.04876266035502959,0.05336241124260355,0.0636313,0.06962625
qft_8_fake_sherbrooke,qft,8,fake_sherbrooke,Fixed-5k,fixed,5000,0.05,0.07555000000000003,False,0.1006944,0.09102375,0.10085,0.1101525,0.0,0.0900693,0.09832624999999999,0.0635518,0.06956
qft_8_fake_sherbrooke,qft,8,fake_sherbrooke,Fixed-10k,fixed,10000,0.05,0.04774999999999999,True,0.07814310000000001,0.07152125,0.07819999999999999,0.08477625,0.0,0.0637752,0.06987624999999999,0.0635518,0.06956
qft_8_fake_sherbrooke,qft,8,fake_sherbrooke,Fixed-18k,fixed,18000,0.05,0.015094444444444445,True,0.06515621111111111,0.05954569444444444,0.06495555555555557,0.07202097222222222,0.0,0.04734281111111111,0.05181694444444444,0.0635518,0.06956
qft_8_fake_sherbrooke,qft,8,fake_sherbrooke,StableShots,stable_shots,17200,0.05,0.017619767441860477,True,0.0661561046511628,0.06028642441860465,0.06609883720930232,0.07236604651162791,0.0,0.04881807209302325,0.05376915697674418,0.0635518,0.06956
qft_8_fake_torino,qft,8,fake_torino,Fixed-5k,fixed,5000,0.05,0.07820000000000006,False,0.1003442,0.09154999999999999,0.1003,0.10965,0.0,0.08986179999999999,0.098205,0.0636212,0.06974999999999999
qft_8_fake_torino,qft,8,fake_torino,Fixed-10k,fixed,10000,0.05,0.043750000000000004,True,0.0775351,0.07002375000000001,0.07735,0.08512625,0.0,0.0635253,0.06957624999999999,0.0636212,0.06974999999999999
qft_8_fake_torino,qft,8,fake_torino,Fixed-18k,fixed,18000,0.05,0.01556666666666666,True,0.0652959888888889,0.059708194444444446,0.06519166666666666,0.0708513888888889,0.0,0.04737075555555555,0.051764305555555556,0.0636212,0.06974999999999999
qft_8_fake_torino,qft,8,fake_torino,StableShots,stable_shots,17450,0.05,0.018573065902578803,True,0.06613993982808022,0.05972813037249284,0.06616776504297994,0.07279753581661891,0.0,0.04822086361031519,0.05254156876790831,0.0636212,0.06974999999999999
qft_9_fake_fez,qft,9,fake_fez,Fixed-5k,fixed,5000,0.05,0.11109999999999999,False,0.1417042,0.13226875,0.141875,0.15116,0.0,0.12685239999999998,0.13498374999999999,0.0894615,0.095555
qft_9_fake_fez,qft,9,fake_fez,Fixed-10k,fixed,10000,0.05,0.061699999999999984,False,0.1098768,0.10252125,0.10980000000000001,0.1167525,0.0,0.08997229999999999,0.09622625,0.0894615,0.095555
qft_9_fake_fez,qft,9,fake_fez,Fixed-18k,fixed,18000,0.05,0.020750000000000015,True,0.09205856666666666,0.08662194444444445,0.09204722222222222,0.09781805555555556,0.0,0.06708204444444443,0.07172652777777777,0.0894615,0.095555
qft_9_fake_fez,qft,9,fake_fez,StableShots,stable_shots,20000,0.05,0.0,True,0.0898317,0.08447375,0.08990000000000001,0.09595250000000001,0.0,0.0636128,0.06745000000000001,0.0894615,0.095555
qft_9_fake_kyiv,qft,9,fake_kyiv,Fixed-5k,fixed,5000,0.05,0.11455000000000003,False,0.1423646,0.13342375,0.142175,0.15125249999999998,0.0,0.1274124,0.13571,0.0896056,0.09525
qft_9_fake_kyiv,qft,9,fake_kyiv,Fixed-10k,fixed,10000,0.05,0.064,False,0.1099771,0.10287375000000001,0.1103,0.11630749999999998,0.0,0.089899,0.09597874999999999,0.0896056,0.09525
qft_9_fake_kyiv,qft,9,fake_kyiv,Fixed-18k,fixed,18000,0.05,0.02159444444444448,True,0.0922457888888889,0.08691902777777778,0.09224722222222222,0.09799555555555556,0.0,0.0669692888888889,0.07086055555555554,0.0896056,0.09525
qft_9_fake_kyiv,qft,9,fake_kyiv,StableShots,stable_shots,20000,0.05,0.0,True,0.0898506,0.08382375,0.0897,0.096305,0.0,0.0634119,0.06747625,0.0896056,0.09525
qft_9_fake_marrakesh,qft,9,fake_marrakesh,Fixed-5k,fixed,5000,0.05,0.11580000000000004,False,0.14196229999999999,0.13237125,0.141675,0.151655,0.0,0.12721559999999998,0.136055,0.0896804,0.09607874999999999
qft_9_fake_marrakesh,qft,9,fake_marrakesh,Fixed-10k,fixed,10000,0.05,0.06600000000000002,False,0.11002429999999999,0.10257375,0.110125,0.11672874999999999,0.0,0.0898703,0.09567624999999999,0.0896804,0.09607874999999999
qft_9_fake_marrakesh,qft,9,fake_marrakesh,Fixed-18k,fixed,18000,0.05,0.020694444444444467,True,0.0922657111111111,0.08612694444444444,0.09227777777777776,0.0983436111111111,0.0,0.06690185555555556,0.07151986111111111,0.0896804,0.09607874999999999
qft_9_fake_marrakesh,qft,9,fake_marrakesh,StableShots,stable_shots,20000,0.05,0.0,True,0.08957949999999999,0.08382375,0.08940000000000001,0.09532624999999999,0.0,0.0634565,0.0673,0.0896804,0.09607874999999999
qft_9_fake_sherbrooke,qft,9,fake_sherbrooke,Fixed-5k,fixed,5000,0.05,0.11465000000000004,False,0.1421007,0.13227125,0.14235,0.15072625,0.0,0.12721800000000003,0.13515,0.0897352,0.09602625
qft_9_fake_sherbrooke,qft,9,fake_sherbrooke,Fixed-10k,fixed,10000,0.05,0.06554999999999996,False,0.10978529999999999,0.10296875,0.1098,0.11645,0.0,0.0897844,0.09542625,0.0897352,0.09602625
qft_9_fake_sherbrooke,qft,9,fake_sherbrooke,Fixed-18k,fixed,18000,0.05,0.020905555555555563,True,0.0919350111111111,0.0862575,0.09186666666666667,0.09776194444444444,0.0,0.06679998888888888,0.07083472222222222,0.0897352,0.09602625
qft_9_fake_sherbrooke,qft,9,fake_sherbrooke,StableShots,stable_shots,20000,0.05,0.0,True,0.0896392,0.08385,0.08960000000000001,0.09538374999999999,0.0,0.06335389999999999,0.06770250000000001,0.0897352,0.09602625
qft_9_fake_torino,qft,9,fake_torino,Fixed-5k,fixed,5000,0.05,0.1153000000000001,False,0.1418875,0.13262374999999998,0.1421,0.15139124999999998,0.0,0.127087,0.13472625,0.08986580000000001,0.09607624999999999
qft_9_fake_torino,qft,9,fake_torino,Fixed-10k,fixed,10000,0.05,0.06554999999999994,False,0.10972849999999999,0.10299499999999999,0.1098,0.11657625,0.0,0.0896853,0.09522625,0.08986580000000001,0.09607624999999999
qft_9_fake_torino,qft,9,fake_torino,Fixed-18k,fixed,18000,0.05,0.021288888888888927,True,0.09234667777777779,0.08640041666666666,0.09224444444444445,0.09873597222222222,0.0,0.06693767777777777,0.07126777777777778,0.08986580000000001,0.09607624999999999
qft_9_fake_torino,qft,9,fake_torino,StableShots,stable_shots,20000,0.05,0.0,True,0.0896497,0.08344750000000001,0.08965000000000001,0.09553125,0.0,0.0633424,0.0676,0.08986580000000001,0.09607624999999999
qnn_10_fake_fez,qnn,10,fake_fez,Fixed-5k,fixed,5000,0.05,0.14124999999999935,False,0.18712349999999997,0.17855,0.187,0.196555,0.0,0.16765100000000002,0.175855,0.1182015,0.12415
qnn_10_fake_fez,qnn,10,fake_fez,Fixed-10k,fixed,10000,0.05,0.08619999999999965,False,0.1450965,0.13790000000000002,0.14495,0.15233125,0.0,0.11853300000000001,0.12425499999999999,0.1182015,0.12415
qnn_10_fake_fez,qnn,10,fake_fez,Fixed-18k,fixed,18000,0.05,0.02819444444444465,True,0.12218625555555557,0.11580972222222222,0.1222111111111111,0.1285045833333333,0.0,0.08876086666666667,0.09323916666666666,0.1182015,0.12415
qnn_10_fake_fez,qnn,10,fake_fez,StableShots,stable_shots,20000,0.05,0.0,True,0.1183827,0.1133,0.11845,0.1241025,0.0,0.08349450000000001,0.08732625000000001,0.1182015,0.12415
qnn_10_fake_kyiv,qnn,10,fake_kyiv,Fixed-5k,fixed,5000,0.05,0.15674999999999947,False,0.196919,0.18806875,0.19665,0.2072,0.0,0.1767194,0.18537875,0.12435550000000001,0.13008625
qnn_10_fake_kyiv,qnn,10,fake_kyiv,Fixed-10k,fixed,10000,0.05,0.0915999999999998,False,0.1524978,0.14544999999999997,0.15242499999999998,0.16008375,0.0,0.12455580000000001,0.13045,0.12435550000000001,0.13008625
qnn_10_fake_kyiv,qnn,10,fake_kyiv,Fixed-18k,fixed,18000,0.05,0.030683333333333476,True,0.12807248888888886,0.12205583333333335,0.12791666666666665,0.13444527777777776,0.0,0.09310115555555555,0.09796152777777778,0.12435550000000001,0.13008625
qnn_10_fake_kyiv,qnn,10,fake_kyiv,StableShots,stable_shots,20000,0.05,0.0,True,0.12448,0.11834750000000001,0.124525,0.13065249999999998,0.0,0.0879272,0.09237625,0.12435550000000001,0.13008625
qnn_10_fake_marrakesh,qnn,10,fake_marrakesh,Fixed-5k,fixed,5000,0.05,0.14174999999999924,False,0.1819942,0.17317125,0.181975,0.1910525,0.0,0.1632217,0.17087625,0.11500470000000002,0.12062625
qnn_10_fake_marrakesh,qnn,10,fake_marrakesh,Fixed-10k,fixed,10000,0.05,0.08244999999999954,False,0.1408846,0.13417374999999998,0.14092500000000002,0.14753125,0.0,0.1151137,0.12098125,0.11500470000000002,0.12062625
qnn_10_fake_marrakesh,qnn,10,fake_marrakesh,Fixed-18k,fixed,18000,0.05,0.027138888888889094,True,0.11853545555555556,0.11254680555555556,0.11846666666666666,0.12400083333333334,0.0,0.08621532222222222,0.09031694444444444,0.11500470000000002,0.12062625
qnn_10_fake_marrakesh,qnn,10,fake_marrakesh,StableShots,stable_shots,20000,0.05,0.0,True,0.11494589999999999,0.1091475,0.11485000000000001,0.12125,0.0,0.0811326,0.08567625,0.11500470000000002,0.12062625
qnn_10_fake_sherbrooke,qnn,10,fake_sherbrooke,Fixed-5k,fixed,5000,0.05,0.15009999999999957,False,0.1949812,0.1859,0.19505,0.20377625,0.0,0.174359,0.1824075,0.12327500000000001,0.12907625
qnn_10_fake_sherbrooke,qnn,10,fake_sherbrooke,Fixed-10k,fixed,10000,0.05,0.08759999999999982,False,0.15083270000000001,0.14372374999999998,0.151025,0.15800250000000002,0.0,0.1232286,0.12982625,0.12327500000000001,0.12907625
qnn_10_fake_sherbrooke,qnn,10,fake_sherbrooke,Fixed-18k,fixed,18000,0.05,0.028022222222222393,True,0.1271157111111111,0.12168277777777776,0.1271138888888889,0.13338125,0.0,0.09254917777777778,0.09659736111111111,0.12327500000000001,0.12907625
qnn_10_fake_sherbrooke,qnn,10,fake_sherbrooke,StableShots,stable_shots,20000,0.05,0.0,True,0.1232483,0.11755,0.12335,0.1294025,0.0,0.08698660000000001,0.09132875,0.12327500000000001,0.12907625
qnn_10_fake_torino,qnn,10,fake_torino,Fixed-5k,fixed,5000,0.05,0.14709999999999948,False,0.19046800000000003,0.18089750000000002,0.19027499999999997,0.19957625,0.0,0.17083779999999998,0.1792,0.1203453,0.1259525
qnn_10_fake_torino,qnn,10,fake_torino,Fixed-10k,fixed,10000,0.05,0.08324999999999969,False,0.14766669999999998,0.14100000000000001,0.147625,0.1542,0.0,0.12069900000000001,0.12636,0.1203453,0.1259525
qnn_10_fake_torino,qnn,10,fake_torino,Fixed-18k,fixed,18000,0.05,0.028677777777777958,True,0.12421167777777777,0.11826319444444444,0.12405833333333333,0.1299048611111111,0.0,0.09030334444444445,0.094735,0.1203453,0.1259525
qnn_10_fake_torino,qnn,10,fake_torino,StableShots,stable_shots,20000,0.05,0.0,True,0.1202571,0.11421875000000001,0.12029999999999999,0.12635249999999998,0.0,0.0848843,0.08890250000000001,0.1203453,0.1259525
qnn_11_fake_fez,qnn,11,fake_fez,Fixed-5k,fixed,5000,0.05,0.20814999999999606,False,0.26146620000000004,0.2526,0.2615,0.27003875,0.0,0.23540370000000002,0.24265,0.16522,0.17112624999999998
qnn_11_fake_fez,qnn,11,fake_fez,Fixed-10k,fixed,10000,0.05,0.11944999999999888,False,0.2023849,0.19592375,0.20245000000000002,0.209055,0.0,0.16565100000000002,0.1715025,0.16522,0.17112624999999998
qnn_11_fake_fez,qnn,11,fake_fez,Fixed-18k,fixed,18000,0.05,0.04073888888888947,True,0.17071312222222224,0.16482805555555557,0.17061111111111113,0.17673583333333334,0.0,0.12435584444444445,0.12867944444444446,0.16522,0.17112624999999998
qnn_11_fake_fez,qnn,11,fake_fez,StableShots,stable_shots,20000,0.05,0.0,True,0.164973,0.15864750000000002,0.165075,0.17047625,0.0,0.1162854,0.119955,0.16522,0.17112624999999998
qnn_11_fake_kyiv,qnn,11,fake_kyiv,Fixed-5k,fixed,5000,0.05,0.21729999999999652,False,0.27627830000000003,0.26666375000000003,0.27615,0.28547875,0.0,0.2476596,0.2551025,0.17434729999999998,0.18042625
qnn_11_fake_kyiv,qnn,11,fake_kyiv,Fixed-10k,fixed,10000,0.05,0.12614999999999904,False,0.21358139999999998,0.20599750000000003,0.21350000000000002,0.22052625,0.0,0.1745833,0.1806575,0.17434729999999998,0.18042625
qnn_11_fake_kyiv,qnn,11,fake_kyiv,Fixed-18k,fixed,18000,0.05,0.04210555555555607,True,0.18010035555555556,0.17363944444444443,0.1799361111111111,0.18686777777777777,0.0,0.13094624444444447,0.13557680555555557,0.17434729999999998,0.18042625
qnn_11_fake_kyiv,qnn,11,fake_kyiv,StableShots,stable_shots,20000,0.05,0.0,True,0.17452189999999998,0.1688475,0.17454999999999998,0.18047875,0.0,0.1229311,0.12723125,0.17434729999999998,0.18042625
qnn_11_fake_marrakesh,qnn,11,fake_marrakesh,Fixed-5k,fixed,5000,0.05,0.1970999999999959,False,0.2521661,0.24307125000000002,0.25227499999999997,0.26163375,0.0,0.2274186,0.23507625000000001,0.1592937,0.16557625
qnn_11_fake_marrakesh,qnn,11,fake_marrakesh,Fixed-10k,fixed,10000,0.05,0.11584999999999827,False,0.19524900000000003,0.1880475,0.19527499999999998,0.20240249999999999,0.0,0.1601123,0.16607625,0.1592937,0.16557625
qnn_11_fake_marrakesh,qnn,11,fake_marrakesh,Fixed-18k,fixed,18000,0.05,0.037277777777778104,True,0.16470194444444444,0.1587163888888889,0.164475,0.17132569444444445,0.0,0.12003656666666666,0.12487527777777778,0.1592937,0.16557625
qnn_11_fake_marrakesh,qnn,11,fake_marrakesh,StableShots,stable_shots,20000,0.05,0.0,True,0.15933239999999999,0.1534,0.1592,0.165405,0.0,0.1123674,0.11655,0.1592937,0.16557625
